Id,Label,indegree,outdegree,Degree,eigencentrality,clustering,modularity_class,stat_inf_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
263,263,2,2,4,0.028262,0.333333,294,2,0.1,0,0.1,1,1,1,104,0,1656
264,264,2,1,3,0.02499,0.5,295,2,0,1,1,0,0,0,0,0,1655
265,265,2,1,3,0.028262,0.5,296,2,0.12,1,1.12,0,0,0,0,0,1654
266,266,2,3,5,0.041232,0.25,297,2,0.19,-0.35,-0.16,1,1,1,206,0,1653
267,267,2,1,3,0.028262,0.5,298,2,0,1,1,0,0,0,0,0,1652
268,268,2,1,3,0.028262,0.5,299,2,0.65,1,1.65,0,0,0,0,0,1651
269,269,2,1,3,0.041232,0.5,300,2,0,1,1,0,0,0,0,0,1650
270,270,2,1,3,0.041232,0.5,301,2,0.5,1,1.5,0,0,0,0,0,1649
271,271,2,1,3,0.041232,0.5,302,2,0.8,1,1.8,0,0,0,0,0,1648
273,273,2,1,3,0.032229,0.5,303,2,0,1,1,0,0,0,0,0,1645
274,274,2,1,3,0.032229,0.5,304,2,0,1,1,0,0,0,0,0,1644
275,275,2,2,4,0.032229,0.5,305,2,0,0.29,0.29,2,0.666667,0.75,0,0,1643
276,276,3,2,5,0.052239,0.416667,306,2,0.04,0.99,1.03,1,1,1,1,0,1642
277,277,3,1,4,0.061398,0.5,307,2,-0,1,1,0,0,0,0,0,1641
278,278,2,1,3,0.032229,0.5,308,2,0,1,1,0,0,0,0,0,1640
279,279,2,1,3,0.032229,0.5,309,2,0,1,1,0,0,0,0,0,1639
280,280,2,1,3,0.032229,0.5,310,2,0.18,1,1.18,0,0,0,0,0,1638
281,281,2,1,3,0.032229,0.5,311,2,0,1,1,0,0,0,0,0,1637
282,282,2,1,3,0.032229,0.5,312,2,0.48,1,1.48,0,0,0,0,0,1636
283,283,2,2,4,0.032229,0.333333,313,2,0,0.75,0.75,1,1,1,100,0,1635
284,284,2,1,3,0.025401,0.5,314,2,0.75,1,1.75,0,0,0,0,0,1634
285,285,2,1,3,0.032229,0.5,315,2,0,1,1,0,0,0,0,0,1633
286,286,2,1,3,0.032229,0.5,316,2,0,1,1,0,0,0,0,0,1632
287,287,2,1,3,0.032229,0.5,317,2,0,1,1,0,0,0,0,0,1631
288,288,2,1,3,0.032229,0.5,318,2,0,1,1,0,0,0,0,0,1630
289,289,2,1,3,0.032229,0.5,319,2,0,1,1,0,0,0,0,0,1629
290,290,2,1,3,0.032229,0.5,320,2,0,1,1,0,0,0,0,0,1628
291,291,2,22,24,0.068113,0.043478,321,2,0,-19.6,-19.6,2,0.690909,0.776316,3762,0,1627
292,292,2,12,14,0.032229,0.076923,322,2,0,-6.14,-6.14,1,1,1,1000,0,1626
293,293,2,1,3,0.025401,0.5,323,2,0,1,1,0,0,0,0,0,1625
294,294,2,1,3,0.025401,0.5,324,2,0.5,1,1.5,0,0,0,0,0,1624
295,295,2,1,3,0.025401,0.5,325,2,0.75,1,1.75,0,0,0,0,0,1623
296,296,2,1,3,0.025401,0.5,326,2,0.75,1,1.75,0,0,0,0,0,1622
297,297,2,1,3,0.025401,0.5,327,2,0.75,1,1.75,0,0,0,0,0,1621
298,298,2,1,3,0.025401,0.5,328,2,0,1,1,0,0,0,0,0,1620
299,299,3,1,4,0.045412,0.333333,329,2,-0,1,1,0,0,0,0,0,1609
310,310,2,4,6,0.032229,0.2,330,2,0,0.06,0.06,1,1,1,150,0,1610
300,300,3,1,4,0.045412,0.333333,331,2,-0,1,1,0,0,0,0,0,1608
301,301,2,1,3,0.025401,0.5,332,2,0,1,1,0,0,0,0,0,1619
302,302,2,1,3,0.025401,0.5,333,2,0.49,1,1.49,0,0,0,0,0,1618
303,303,2,1,3,0.025401,0.5,334,2,0.6,1,1.6,0,0,0,0,0,1617
304,304,2,2,4,0.032229,0.333333,335,2,0,0,0,1,1,1,100,0,1616
305,305,2,1,3,0.025401,0.5,336,2,0,1,1,0,0,0,0,0,1615
306,306,2,1,3,0.032229,0.5,337,2,0,1,1,0,0,0,0,0,1614
307,307,2,1,3,0.032229,0.5,338,2,0,1,1,0,0,0,0,0,1613
308,308,2,1,3,0.032229,0.5,339,2,0,1,1,0,0,0,0,0,1612
309,309,2,1,3,0.032229,0.5,340,2,0,1,1,0,0,0,0,0,1611
311,311,3,1,4,0.045412,0.333333,341,2,-0,1,1,0,0,0,0,0,1605
313,313,2,2,4,0.032229,0.333333,342,2,0,0.92,0.92,1,1,1,50,0,1606
312,312,2,1,3,0.032229,0.5,343,2,0,1,1,0,0,0,0,0,1607
314,314,2,2,4,0.032229,0.333333,344,2,0,0.2,0.2,1,1,1,100,0,1604
315,315,2,1,3,0.025401,0.5,345,2,0.2,1,1.2,0,0,0,0,0,1603
316,316,2,1,3,0.032229,0.5,346,2,0,1,1,0,0,0,0,0,1602
317,317,2,1,3,0.032229,0.5,347,2,0,1,1,0,0,0,0,0,1601
318,318,2,1,3,0.032229,0.5,348,2,0,1,1,0,0,0,0,0,1600
319,319,2,1,3,0.032229,0.5,349,2,0,1,1,0,0,0,0,0,1599
320,320,2,1,3,0.032229,0.5,350,2,0,1,1,0,0,0,0,0,1598
321,321,2,4,6,0.032229,0.2,351,2,0,-2,-2,1,1,1,300,0,1597
322,322,2,1,3,0.025401,0.5,352,2,0,1,1,0,0,0,0,0,1596
323,323,2,1,3,0.025401,0.5,353,2,0,1,1,0,0,0,0,0,1595
324,324,2,1,3,0.025401,0.5,354,2,0,1,1,0,0,0,0,0,1594
325,325,2,1,3,0.032229,0.5,355,2,0,1,1,0,0,0,0,0,1593
326,326,2,1,3,0.032229,0.5,356,2,0,1,1,0,0,0,0,0,1592
327,327,2,1,3,0.032229,0.5,357,2,0,1,1,0,0,0,0,0,1591
328,328,2,1,3,0.032229,0.5,358,2,0,1,1,0,0,0,0,0,1590
329,329,2,1,3,0.032229,0.5,359,2,0.4,1,1.4,0,0,0,0,0,1589
330,330,2,36,38,0.068113,0.027027,360,2,0.483,-28.2968,-27.8138,3,0.823529,0.90873,4112,0,1588
331,331,2,1,3,0.032229,0.5,361,2,0,1,1,0,0,0,0,0,1587
332,332,2,1,3,0.032229,0.5,362,2,0,1,1,0,0,0,0,0,1586
333,333,2,1,3,0.032229,0.5,363,2,0,1,1,0,0,0,0,0,1585
334,334,2,1,3,0.032229,0.5,364,2,0,1,1,0,0,0,0,0,1584
335,335,2,1,3,0.032229,0.5,365,2,0.5,1,1.5,0,0,0,0,0,1583
336,336,2,1,3,0.032229,0.5,366,2,0,1,1,0,0,0,0,0,1582
337,337,3,4,7,0.051171,0.166667,367,2,-0,-2,-2,1,1,1,306,0,1570
351,351,2,4,6,0.025401,0.2,368,2,0,-1.374,-1.374,2,0.666667,0.75,206,0,1571
338,338,2,1,3,0.034421,0.5,369,2,0,1,1,0,0,0,0,0,1569
339,339,2,1,3,0.034421,0.5,370,2,0,1,1,0,0,0,0,0,1568
340,340,2,1,3,0.034421,0.5,371,2,0,1,1,0,0,0,0,0,1567
341,341,2,1,3,0.032229,0.5,372,2,0,1,1,0,0,0,0,0,1581
342,342,2,1,3,0.032229,0.5,373,2,0.005,1,1.005,0,0,0,0,0,1580
343,343,2,2,4,0.032229,0.333333,374,2,0,0,0,1,1,1,100,0,1579
344,344,2,1,3,0.025401,0.5,375,2,0,1,1,0,0,0,0,0,1578
345,345,2,1,3,0.032229,0.5,376,2,0,1,1,0,0,0,0,0,1577
346,346,2,1,3,0.032229,0.5,377,2,0,1,1,0,0,0,0,0,1576
347,347,2,1,3,0.032229,0.5,378,2,0,1,1,0,0,0,0,0,1575
348,348,2,1,3,0.032229,0.5,379,2,0.7955,1,1.7955,0,0,0,0,0,1574
349,349,2,1,3,0.032229,0.5,380,2,0,1,1,0,0,0,0,0,1573
350,350,2,2,4,0.032229,0.333333,381,2,0,0,0,3,0.4375,0.5,300,0,1572
352,352,2,1,3,0.024333,0.5,382,2,0.5,1,1.5,0,0,0,0,0,1566
353,353,2,1,3,0.024333,0.5,383,2,0,1,1,0,0,0,0,0,1565
354,354,2,1,3,0.032229,0.5,384,2,0.5,1,1.5,0,0,0,0,0,1564
355,355,2,1,3,0.032229,0.5,385,2,0,1,1,0,0,0,0,0,1563
356,356,2,1,3,0.032229,0.5,386,2,0,1,1,0,0,0,0,0,1562
357,357,2,1,3,0.032229,0.5,387,2,0.3294,1,1.3294,0,0,0,0,0,1561
358,358,2,1,3,0.032229,0.5,388,2,0,1,1,0,0,0,0,0,1560
359,359,2,1,3,0.032229,0.5,389,2,0.3333,1,1.3333,0,0,0,0,0,1559
360,360,2,1,3,0.032229,0.5,390,2,0.05,1,1.05,0,0,0,0,0,1558
361,361,2,1,3,0.032229,0.5,391,2,0.5,1,1.5,0,0,0,0,0,1557
362,362,2,1,3,0.032229,0.5,392,2,0,1,1,0,0,0,0,0,1556
363,363,2,1,3,0.032229,0.5,393,2,0.05,1,1.05,0,0,0,0,0,1555
364,364,2,1,3,0.032229,0.5,394,2,0,1,1,0,0,0,0,0,1554
365,365,2,1,3,0.032229,0.5,395,2,0.6,1,1.6,0,0,0,0,0,1553
366,366,2,1,3,0.032229,0.5,396,2,0,1,1,0,0,0,0,0,1552
367,367,2,1,3,0.032229,0.5,397,2,0.666,1,1.666,0,0,0,0,0,1551
368,368,3,1,4,0.055862,0.333333,398,2,0,1,1,0,0,0,0,0,1550
4929,4929,2,2,4,0.050673,0.333333,399,2,0,0.5,0.5,1,1,1,49,0,10582
369,369,2,1,3,0.032229,0.5,400,2,0,1,1,0,0,0,0,0,1549
370,370,2,1,3,0.032229,0.5,401,2,0,1,1,0,0,0,0,0,1548
371,371,2,1,3,0.032229,0.5,402,2,0,1,1,0,0,0,0,0,1547
372,372,2,1,3,0.032229,0.5,403,2,0,1,1,0,0,0,0,0,1546
373,373,2,2,4,0.068113,0.333333,404,2,0,0.49,0.49,1,1,1,99,0,1545
374,374,2,1,3,0.032229,0.5,405,2,0.49,1,1.49,0,0,0,0,0,1544
375,375,2,6,8,0.068113,0.142857,406,2,0.3462,-3.75,-3.4038,1,1,1,495,0,1543
376,376,2,1,3,0.032229,0.5,407,2,0,1,1,0,0,0,0,0,1542
377,377,2,1,3,0.032229,0.5,408,2,0,1,1,0,0,0,0,0,1541
378,378,2,1,3,0.032229,0.5,409,2,0,1,1,0,0,0,0,0,1540
379,379,2,1,3,0.032229,0.5,410,2,0,1,1,0,0,0,0,0,1539
380,380,2,1,3,0.032229,0.5,411,2,0.25,1,1.25,0,0,0,0,0,1538
381,381,2,53,55,0.068113,0.019567,412,2,0.2785,-36.8434,-36.5649,3,0.614458,0.732026,9215,0,1537
382,382,2,1,3,0.032229,0.5,413,2,0,1,1,0,0,0,0,0,1536
383,383,2,2,4,0.032229,0.333333,414,2,0,0,0,1,1,1,100,0,1535
384,384,2,1,3,0.025401,0.5,415,2,0,1,1,0,0,0,0,0,1534
385,385,2,1,3,0.032229,0.5,416,2,0,1,1,0,0,0,0,0,1533
386,386,4,7,11,0.095069,0.1,417,2,0.502,-3.533,-3.031,2,0.625,0.7,1604.333333,0,1532
718,718,3,41,44,0.10802,0.025471,418,2,0.3386,-30.8022,-30.4636,6,0.363636,0.456026,7321.666667,0,9107
12752,12752,2,9,11,0.034225,0.1,419,2,0.0103,-5.759,-5.7487,3,0.492063,0.580645,1672.833333,0,3939
387,387,2,8,10,0.049202,0.111111,420,2,0,-4.833,-4.833,1,1,1,805,0,1531
388,388,2,1,3,0.031152,0.5,421,2,0,1,1,0,0,0,0,0,1530
389,389,2,1,3,0.031152,0.5,422,2,0.5,1,1.5,0,0,0,0,0,1529
390,390,2,1,3,0.031152,0.5,423,2,0,1,1,0,0,0,0,0,1528
391,391,2,1,3,0.031152,0.5,424,2,0.667,1,1.667,0,0,0,0,0,1527
392,392,2,1,3,0.031152,0.5,425,2,0,1,1,0,0,0,0,0,1526
393,393,2,1,3,0.031152,0.5,426,2,0,1,1,0,0,0,0,0,1525
394,394,2,1,3,0.031152,0.5,427,2,0,1,1,0,0,0,0,0,1524
395,395,2,2,4,0.049202,0.333333,428,2,0,0.6305,0.6305,1,1,1,19,0,1523
396,396,3,1,4,0.05799,0.333333,429,2,0.2574,1,1.2574,0,0,0,0,0,1517
397,397,2,1,3,0.049202,0.5,430,2,0,1,1,0,0,0,0,0,1522
398,398,3,2,5,0.068355,0.25,431,2,0,0.52,0.52,1,1,1,116,0,1521
12754,12754,2,2,4,0.026332,0.333333,432,2,0,0.7,0.7,2,0.666667,0.75,9.666667,0,3937
399,399,2,1,3,0.040205,0.5,433,2,0.52,1,1.52,0,0,0,0,0,1520
400,400,2,1,3,0.049202,0.5,434,2,0.667,1,1.667,0,0,0,0,0,1519
401,401,2,1,3,0.049202,0.5,435,2,0.5,1,1.5,0,0,0,0,0,1518
402,402,2,15,17,0.032229,0.070833,436,2,0,-11.8133,-11.8133,2,0.818182,0.888889,1700,0,1516
403,403,2,1,3,0.025401,0.5,437,2,0,1,1,0,0,0,0,0,1515
404,404,2,1,3,0.025401,0.5,438,2,0,1,1,0,0,0,0,0,1514
405,405,2,1,3,0.025401,0.5,439,2,0,1,1,0,0,0,0,0,1513
406,406,3,5,8,0.044343,0.190476,440,2,-0,-1.1044,-1.1044,1,1,1,408,0,1509
413,413,2,2,4,0.025401,0.5,441,2,0,0.99,0.99,2,0.555556,0.6,0,0,1510
407,407,2,1,3,0.033352,0.5,442,2,0.5556,1,1.5556,0,0,0,0,0,1508
408,408,2,1,3,0.033352,0.5,443,2,0,1,1,0,0,0,0,0,1507
409,409,2,2,4,0.033352,0.5,444,2,0.67,0.33,1,1,1,1,0,0,1506
410,410,3,1,4,0.055017,0.5,445,2,-0,1,1,0,0,0,0,0,1505
411,411,2,1,3,0.025401,0.5,446,2,0.01,1,1.01,0,0,0,0,0,1512
412,412,2,1,3,0.025401,0.5,447,2,0,1,1,0,0,0,0,0,1511
414,414,2,1,3,0.025401,0.5,448,2,0,1,1,0,0,0,0,0,1504
415,415,2,1,3,0.025401,0.5,449,2,0,1,1,0,0,0,0,0,1503
416,416,2,1,3,0.025401,0.5,450,2,0,1,1,0,0,0,0,0,1502
417,417,2,1,3,0.025401,0.5,451,2,0.6667,1,1.6667,0,0,0,0,0,1501
418,418,2,1,3,0.025401,0.5,452,2,0,1,1,0,0,0,0,0,1500
419,419,3,1,4,0.052239,0.5,453,2,0,1,1,0,0,0,0,0,1498
420,420,2,1,3,0.025401,0.5,454,2,0,1,1,0,0,0,0,0,1499
421,421,2,1,3,0.032229,0.5,455,2,0,1,1,0,0,0,0,0,1497
422,422,2,1,3,0.032229,0.5,456,2,0.9286,1,1.9286,0,0,0,0,0,1496
423,423,2,1,3,0.032229,0.5,457,2,0.8001,1,1.8001,0,0,0,0,0,1495
424,424,2,1,3,0.032229,0.5,458,2,0,1,1,0,0,0,0,0,1494
425,425,2,1,3,0.032229,0.5,459,2,0,1,1,0,0,0,0,0,1493
426,426,2,1,3,0.032229,0.5,460,2,0.25,1,1.25,0,0,0,0,0,1492
427,427,2,1,3,0.032229,0.5,461,2,0,1,1,0,0,0,0,0,1491
428,428,2,1,3,0.032229,0.5,462,2,0,1,1,0,0,0,0,0,1490
429,429,3,1,4,0.052239,0.5,463,2,-0,1,1,0,0,0,0,0,1472
446,446,2,2,4,0.032229,0.5,464,2,0.6,0.4,1,1,1,1,0,0,1473
430,430,3,1,4,0.052239,0.5,465,2,0,1,1,0,0,0,0,0,1474
445,445,2,2,4,0.032229,0.5,466,2,0.6667,0.3333,1,1,1,1,0,0,1475
431,431,2,1,3,0.032229,0.5,467,2,0.51,1,1.51,0,0,0,0,0,1489
432,432,2,11,13,0.032229,0.106061,468,2,0,-6.65,-6.65,2,0.857143,0.916667,1200,0,1488
433,433,2,1,3,0.025401,0.5,469,2,0,1,1,0,0,0,0,0,1487
434,434,2,2,4,0.025401,0.5,470,2,0,0.7,0.7,1,1,1,0,0,1486
435,435,3,1,4,0.044343,0.5,471,2,0,1,1,0,0,0,0,0,1485
436,436,2,1,3,0.025401,0.5,472,2,0,1,1,0,0,0,0,0,1484
437,437,2,2,4,0.025401,0.333333,473,2,0.5,0,0.5,1,1,1,101,0,1483
438,438,2,1,3,0.024333,0.5,474,2,0,1,1,0,0,0,0,0,1482
439,439,2,2,4,0.025401,0.5,475,2,0.25,0.75,1,1,1,1,0,0,1481
440,440,3,1,4,0.044343,0.5,476,2,0,1,1,0,0,0,0,0,1480
441,441,2,2,4,0.025401,0.5,477,2,0.5,0.45,0.95,2,0.666667,0.75,0,0,1479
442,442,3,2,5,0.044343,0.333333,478,2,0,0.01,0.01,1,1,1,102,0,1478
443,443,2,1,3,0.033352,0.5,479,2,0.01,1,1.01,0,0,0,0,0,1477
444,444,2,1,3,0.025401,0.5,480,2,0,1,1,0,0,0,0,0,1476
447,447,2,1,3,0.032229,0.5,481,2,0,1,1,0,0,0,0,0,1471
448,448,2,1,3,0.032229,0.5,482,2,0,1,1,0,0,0,0,0,1470
449,449,2,1,3,0.032229,0.5,483,2,0.3,1,1.3,0,0,0,0,0,1469
450,450,2,1,3,0.032229,0.5,484,2,0.01,1,1.01,0,0,0,0,0,1468
451,451,2,1,3,0.032229,0.5,485,2,0,1,1,0,0,0,0,0,1467
453,453,2,1,3,0.025401,0.5,486,2,0.5,1,1.5,0,0,0,0,0,1464
454,454,2,1,3,0.025401,0.5,487,2,0.49,1,1.49,0,0,0,0,0,1463
455,455,2,1,3,0.032229,0.5,488,2,0,1,1,0,0,0,0,0,1462
456,456,2,1,3,0.032229,0.5,489,2,0,1,1,0,0,0,0,0,1461
457,457,2,1,3,0.032229,0.5,490,2,0,1,1,0,0,0,0,0,1460
458,458,2,1,3,0.032229,0.5,491,2,0.5,1,1.5,0,0,0,0,0,1459
459,459,2,1,3,0.032229,0.5,492,2,0.51,1,1.51,0,0,0,0,0,1458
460,460,2,1,3,0.032229,0.5,493,2,0,1,1,0,0,0,0,0,1457
461,461,2,1,3,0.032229,0.5,494,2,0,1,1,0,0,0,0,0,1456
462,462,2,1,3,0.032229,0.5,495,2,0.25,1,1.25,0,0,0,0,0,1455
463,463,2,1,3,0.032229,0.5,496,2,0,1,1,0,0,0,0,0,1454
464,464,2,1,3,0.032229,0.5,497,2,0.8001,1,1.8001,0,0,0,0,0,1453
465,465,2,2,4,0.032229,0.333333,498,2,0.4,0,0.4,1,1,1,100,0,1452
466,466,2,1,3,0.025401,0.5,499,2,0,1,1,0,0,0,0,0,1451
467,467,2,1,3,0.032229,0.5,500,2,0,1,1,0,0,0,0,0,1450
468,468,2,1,3,0.032229,0.5,501,2,0,1,1,0,0,0,0,0,1449
469,469,2,1,3,0.032229,0.5,502,2,0,1,1,0,0,0,0,0,1448
470,470,2,1,3,0.032229,0.5,503,2,0,1,1,0,0,0,0,0,1447
471,471,2,1,3,0.032229,0.5,504,2,0.5,1,1.5,0,0,0,0,0,1446
472,472,2,3,5,0.032229,0.25,505,2,0.5,0.334,0.834,1,1,1,200,0,1445
473,473,2,1,3,0.025401,0.5,506,2,0.667,1,1.667,0,0,0,0,0,1444
474,474,2,1,3,0.025401,0.5,507,2,0.667,1,1.667,0,0,0,0,0,1443
475,475,2,1,3,0.032229,0.5,508,2,0,1,1,0,0,0,0,0,1442
476,476,2,1,3,0.032229,0.5,509,2,0.842,1,1.842,0,0,0,0,0,1441
477,477,2,1,3,0.032229,0.5,510,2,0,1,1,0,0,0,0,0,1440
478,478,2,1,3,0.032229,0.5,511,2,0.66,1,1.66,0,0,0,0,0,1439
479,479,2,1,3,0.032229,0.5,512,2,0.66,1,1.66,0,0,0,0,0,1438
480,480,2,1,3,0.032229,0.5,513,2,0,1,1,0,0,0,0,0,1437
481,481,2,1,3,0.032229,0.5,514,2,0.5,1,1.5,0,0,0,0,0,1436
482,482,2,1,3,0.032229,0.5,515,2,0.7,1,1.7,0,0,0,0,0,1435
483,483,2,3,5,0.068113,0.333333,516,2,0,0.238,0.238,4,0.435897,0.495098,740.5,0,1434
484,484,3,11,14,0.198539,0.083333,517,2,0.33,-7.5404,-7.2104,3,0.695652,0.802083,1554.5,0,1433
485,485,2,2,4,0.066951,0.333333,518,2,0,0,0,2,0.666667,0.75,202,0,1432
486,486,2,2,4,0.033192,0.333333,519,2,0,0.5,0.5,1,1,1,102,0,1431
487,487,2,1,3,0.02577,0.5,520,2,0.5,1,1.5,0,0,0,0,0,1430
488,488,2,2,4,0.066951,0.333333,521,2,0,0.5,0.5,1,1,1,101,0,1429
489,489,2,1,3,0.033192,0.5,522,2,0.5,1,1.5,0,0,0,0,0,1428
490,490,2,2,4,0.066951,0.333333,523,2,0.0159,0,0.0159,1,1,1,101,0,1427
491,491,2,1,3,0.033192,0.5,524,2,0,1,1,0,0,0,0,0,1426
492,492,2,2,4,0.066951,0.333333,525,2,0,0.547,0.547,1,1,1,101,0,1425
493,493,2,1,3,0.033192,0.5,526,2,0.547,1,1.547,0,0,0,0,0,1424
494,494,3,1,4,0.093789,0.5,527,2,0,1,1,0,0,0,0,0,1417
495,495,2,1,3,0.066951,0.5,528,2,0.7037,1,1.7037,0,0,0,0,0,1423
496,496,2,1,3,0.066951,0.5,529,2,0,1,1,0,0,0,0,0,1422
497,497,2,1,3,0.066951,0.5,530,2,0,1,1,0,0,0,0,0,1421
498,498,2,2,4,0.066951,0.333333,531,2,0.49,0,0.49,1,1,1,101,0,1420
499,499,2,1,3,0.033192,0.5,532,2,0,1,1,0,0,0,0,0,1419
500,500,2,1,3,0.066951,0.5,533,2,0,1,1,0,0,0,0,0,1418
501,501,2,19,21,0.068113,0.05,534,2,0,-14.0254,-14.0254,4,0.603448,0.730952,3465,0,1416
502,502,2,1,3,0.032229,0.5,535,2,0,1,1,0,0,0,0,0,1415
503,503,2,1,3,0.032229,0.5,536,2,0.02,1,1.02,0,0,0,0,0,1414
504,504,2,1,3,0.032229,0.5,537,2,0.2517,1,1.2517,0,0,0,0,0,1413
505,505,2,1,3,0.032229,0.5,538,2,0,1,1,0,0,0,0,0,1412
506,506,2,1,3,0.032229,0.5,539,2,0,1,1,0,0,0,0,0,1411
507,507,2,1,3,0.032229,0.5,540,2,0.2514,1,1.2514,0,0,0,0,0,1410
508,508,2,1,3,0.032229,0.5,541,2,0.4898,1,1.4898,0,0,0,0,0,1409
509,509,2,1,3,0.032229,0.5,542,2,0.4612,1,1.4612,0,0,0,0,0,1408
510,510,2,1,3,0.032229,0.5,543,2,0,1,1,0,0,0,0,0,1407
511,511,2,2,4,0.032229,0.333333,544,2,0.0305,0,0.0305,1,1,1,100,0,1406
512,512,2,1,3,0.025401,0.5,545,2,0,1,1,0,0,0,0,0,1405
513,513,2,1,3,0.032229,0.5,546,2,0,1,1,0,0,0,0,0,1404
514,514,2,2,4,0.032229,0.333333,547,2,0.49,0,0.49,1,1,1,100,0,1403
515,515,2,1,3,0.025401,0.5,548,2,0,1,1,0,0,0,0,0,1402
516,516,2,11,13,0.032229,0.083333,549,2,0.49,-7.41,-6.92,3,0.714286,0.822222,1500,0,1401
517,517,2,1,3,0.025401,0.5,550,2,0,1,1,0,0,0,0,0,1400
518,518,2,1,3,0.025401,0.5,551,2,0.25,1,1.25,0,0,0,0,0,1399
519,519,2,5,7,0.025401,0.166667,552,2,0,-3,-3,2,0.833333,0.9,505,0,1398
520,520,2,1,3,0.024333,0.5,553,2,0,1,1,0,0,0,0,0,1397
521,521,2,1,3,0.024333,0.5,554,2,0,1,1,0,0,0,0,0,1396
522,522,2,2,4,0.024333,0.333333,555,2,0,0,0,1,1,1,102,0,1395
523,523,2,1,3,0.024193,0.5,556,2,0,1,1,0,0,0,0,0,1394
524,524,2,1,3,0.024333,0.5,557,2,0,1,1,0,0,0,0,0,1393
525,525,2,1,3,0.025401,0.5,558,2,0,1,1,0,0,0,0,0,1392
526,526,2,1,3,0.025401,0.5,559,2,0,1,1,0,0,0,0,0,1391
527,527,2,1,3,0.025401,0.5,560,2,0,1,1,0,0,0,0,0,1390
528,528,2,1,3,0.025401,0.5,561,2,0.4,1,1.4,0,0,0,0,0,1389
529,529,2,1,3,0.025401,0.5,562,2,0.49,1,1.49,0,0,0,0,0,1388
530,530,2,1,3,0.025401,0.5,563,2,0.45,1,1.45,0,0,0,0,0,1387
531,531,2,1,3,0.025401,0.5,564,2,0,1,1,0,0,0,0,0,1386
532,532,2,1,3,0.032229,0.5,565,2,0,1,1,0,0,0,0,0,1385
533,533,2,1,3,0.032229,0.5,566,2,0.49,1,1.49,0,0,0,0,0,1384
534,534,2,1,3,0.032229,0.5,567,2,0,1,1,0,0,0,0,0,1383
535,535,2,1,3,0.032229,0.5,568,2,0,1,1,0,0,0,0,0,1382
536,536,2,1,3,0.032229,0.5,569,2,0,1,1,0,0,0,0,0,1381
537,537,2,10,12,0.068113,0.090909,570,2,0,-8,-8,5,0.361702,0.453186,6732,0,1380
538,538,2,7,9,0.032229,0.125,571,2,0,-5,-5,1,1,1,600,0,1379
539,539,2,1,3,0.025401,0.5,572,2,0,1,1,0,0,0,0,0,1378
540,540,2,1,3,0.025401,0.5,573,2,0,1,1,0,0,0,0,0,1377
541,541,2,1,3,0.025401,0.5,574,2,0,1,1,0,0,0,0,0,1376
542,542,2,1,3,0.025401,0.5,575,2,0,1,1,0,0,0,0,0,1375
543,543,2,1,3,0.025401,0.5,576,2,0,1,1,0,0,0,0,0,1374
544,544,2,1,3,0.025401,0.5,577,2,0,1,1,0,0,0,0,0,1373
545,545,2,1,3,0.032229,0.5,578,2,0,1,1,0,0,0,0,0,1372
546,546,2,1,3,0.032229,0.5,579,2,0,1,1,0,0,0,0,0,1371
547,547,2,1,3,0.032229,0.5,580,2,0,1,1,0,0,0,0,0,1370
548,548,2,1,3,0.032229,0.5,581,2,0,1,1,0,0,0,0,0,1369
549,549,2,18,20,0.032229,0.052632,582,2,0,-16,-16,2,0.947368,0.972222,1800,0,1368
550,550,2,1,3,0.025401,0.5,583,2,0,1,1,0,0,0,0,0,1367
551,551,2,1,3,0.025401,0.5,584,2,0,1,1,0,0,0,0,0,1366
552,552,2,1,3,0.025401,0.5,585,2,0,1,1,0,0,0,0,0,1365
553,553,2,1,3,0.025401,0.5,586,2,0,1,1,0,0,0,0,0,1364
554,554,2,1,3,0.025401,0.5,587,2,0,1,1,0,0,0,0,0,1363
555,555,2,1,3,0.025401,0.5,588,2,0,1,1,0,0,0,0,0,1362
556,556,2,1,3,0.025401,0.5,589,2,0,1,1,0,0,0,0,0,1361
557,557,2,1,3,0.025401,0.5,590,2,0,1,1,0,0,0,0,0,1360
558,558,2,1,3,0.025401,0.5,591,2,0,1,1,0,0,0,0,0,1359
559,559,2,1,3,0.025401,0.5,592,2,0,1,1,0,0,0,0,0,1358
560,560,2,1,3,0.025401,0.5,593,2,0,1,1,0,0,0,0,0,1357
561,561,2,1,3,0.025401,0.5,594,2,0,1,1,0,0,0,0,0,1356
562,562,2,1,3,0.025401,0.5,595,2,0,1,1,0,0,0,0,0,1355
563,563,2,2,4,0.025401,0.333333,596,2,0,0,0,1,1,1,101,0,1354
564,564,2,1,3,0.024333,0.5,597,2,0,1,1,0,0,0,0,0,1353
565,565,2,1,3,0.025401,0.5,598,2,0,1,1,0,0,0,0,0,1352
566,566,2,1,3,0.025401,0.5,599,2,0,1,1,0,0,0,0,0,1351
567,567,2,1,3,0.025401,0.5,600,2,0,1,1,0,0,0,0,0,1350
568,568,2,2,4,0.032229,0.333333,601,2,0,0,0,1,1,1,100,0,1349
569,569,2,1,3,0.025401,0.5,602,2,0,1,1,0,0,0,0,0,1348
570,570,2,4,6,0.032229,0.2,603,2,0,-2,-2,4,0.361702,0.406863,3400,0,1347
